city,section,subsection,text
London,Eat,,"Tipping may also be different than what you're used to. All meals include the 20% VAT tax and some places include a service fee (10–12%). The general rule is to leave a tip for table service, unless there's already a service charge added or unless the service has been notably poor. The amount tipped is generally in the region of 10%, but if there's a figure between 10–15% which would leave the bill at a conveniently round total, many would consider it polite to tip this amount. Tipping for counter service, or any other form of service, is unusual - but some choose to do so if a tips container is provided."
London,Eat,,"While central London is full of restaurants and cafes, there are some areas where the majority of diners are Londoners, rather than tourists, and in general you will get a much more pleasant, better value, and less crowded eating experience than you will find in the West End. These places are best visited in the evenings."
London,Eat,,"As one of the world's most cosmopolitan cities, you can find restaurants serving food cuisine from nearly every country, some of it as good as, if not better than in the countries of origin. Indian food in London is especially famous and there is hardly a district without at least one notable Indian restaurant. London also has excellent options for Chinese, in particular Cantonese food; local chain Royal China is an excellent option if you are looking for high-end fine dining dim sum."
London,Eat,,If you are looking for other particular regional foods these tend to be clustered in certain areas and some examples are:
London,Eat,,Other nationalities are equally represented and randomly dotted all over London. It is usually wisest to eat in restaurants on main thoroughfares rather than on quiet backstreets.
London,Eat,,"Like other capitals in the world, London has the usual array of fast food outlets. Sandwich shops are the most popular places to buy lunch, and there are a lot of places to choose from including the ubiquitous Pret a Manger. Some Italian-style sandwich shops have a very good reputation and you can identify them easily by looking at the long queues at lunchtime. If all else fails, central London has lots of mini-supermarkets operated by the big British supermarket chains (e.g., Sainsbury's, Tesco) where you can pick up a pre-packed sandwich."
London,Eat,,"Fast food with an Asian flair is easy to find throughout the city, with lots of Busaba Eathai, Wagamama, and Yo! Sushi locations throughout the city. Nando's, a popular pseudo-Portuguese restaurant chain, has spicy peri-peri style grilled chicken. For burgers, GBK (Gourmet Burger Kitchen) has been joined by other franchises such as Byron and Haché."
London,Eat,,"London has plenty of vegetarian and vegan restaurants many of them championing organic foodstuffs, and a quick search in Google will produce plenty of ideas, so you never have to see a piece of cooked meat all week. Hackney, Dalston, Islington, Soho, Peckham and Brixton are particular vegan hotspots."
London,Eat,,"If you are dining with carnivorous friends most restaurants will cater for vegetarians and will have at least a couple of dishes on the menu. Indian/Bangladeshi restaurants are generally fruitful, as they have plenty of traditional dishes. Good Indian/Bangladeshi options can be found in the Brick Lane area of Spitalfields or further afield in East Ham, Tooting Broadway, and Southall. These also tend to be very cheap eats with authentically prepared dishes with a true local ambience. There are also many vegetarian Thai buffet places where you can eat fake meat in tooth-achingly sweet sauces for under £5. These can be found on Greek Street and Old Compton Street in Soho and Islington High Street ."
London,Eat,,"Mildred's is a great veggie chain with a handful of locations around London. If you're interested in vegan versions of classic British dishes, try ""fish"" and chips from Sutton and Sons in Hackney , and various cafes offer veggie interpretations of a full English breakfast."
London,Eat,,"Due to the mix of cultures and religions, many London restaurants cater well for religious dietary requirements. The most common signs are for Halal and Kosher meat, from burger joints to nice restaurants. There are lots of Halal restaurants and shops all over London including Whitechapel Rd and Brick Lane in the East End , Bayswater, Edgware Rd and Paddington and in many parts of north London . There are plenty of Kosher restaurants in Golders Green , Edgware and Stamford Hill along with some central delis such as on Charing Cross Road."
London,Eat,,"Convenience stores such as Tesco Express, Sainsbury's Central/Local, Budgens, Costcutter, SPAR, Co-op, and privately-run ""corner shops"" will sell pre-made sandwiches, snacks, alcohol, cigarettes, drinks, etc. Most are open from 5AM–11PM although some, such as Tesco Express or convenience stores located at petrol stations, may open 24 hours (some will stop selling alcohol after a certain time). Whistlestop convenience stores, usually found in or around train stations, are notoriously overpriced and should be avoided."
London,Eat,,If using a petrol station convenience store late at night (i.e. after 11PM) the store will be locked and you should order and pay through the external service window.
London,Eat,,"Although Tesco, Sainsbury's and other supermarkets run smaller stores in central London, full-size superstores, including Morrisons and ASDA, are rare in the city centre – with the exception of the Sainsbury's in Pimlico – and you will usually have to take a 15- to 20-minute Tube ride to reach one."
London,Eat,,"Marks & Spencer , an upmarket retailer, also operate food halls branded as ""Simply Food"". They can be found across central London . The smaller stores, such as those found in train stations, tend to focus mostly on ready-to-eat food such as sandwiches, drinks, snacks, and also essentials such as bread and milk."
